std_smiles,heavy_atom_count,pains_alert_count,pains_alert_names,smiles,name,source_id
NCCCC(O)(P(=O)(O)O)P(=O)(O)O,14.0,0.0,,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,"alendronate sodium iv, Teijin",A2120
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O,27.0,0.0,,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O,fosbretabulin tromethamine,FD18018
CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,37.0,0.0,,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,Taladegib hydrochloride,2196
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,20.0,0.0,,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,PERHEXILINE MALEATE,MFCD00057329
CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,24.0,0.0,,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,Fendiline hydrochloride,S5279
CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,19.0,0.0,,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,pranoprofen,17875
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,33.0,0.0,,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,"L-Glutamic acid, N-[4-[[(2,4-diamino-6-pteridinyl)methyl]methylamino]benzoyl]-",M7824
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,17.0,0.0,,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,DL-Aminoglutethimide; Aminoglutethimide,12522495
Oc1oc(O)c2c1C1CCC2O1,12.0,0.0,,O=C1OC(=O)C2C3CCC(O3)C12,"EXO-7-OXA-BICYCLO(2.2.1)-HEPTANE-2,3-DICARBOXYLIC ANHYDRIDE; Norcantharidin",326361980
Cn1c(=O)c2c(ncn2C)n(C)c1=O,14.0,0.0,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Caffeine,110963158
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,22.0,0.0,,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,Bentyl,3515089220
CCN(CC)C(=O)c1cccnc1,13.0,0.0,,CCN(CC)C(=O)c1cccnc1,Theramune,11447
NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,40.0,0.0,,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,Oxiglutatione,MFCD00063106
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,23.0,0.0,,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,Loxapine,642798157
Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1,32.0,0.0,,Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1,CHIR-99021,AC1538
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,26.0,0.0,,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,"(S)-(+)-Camptothecin; Compound010; camptothecin prodrug, Mersana",249455033
CCCCCCCCCCCCCCCC(=O)NCCO,21.0,0.0,,CCCCCCCCCCCCCCCC(=O)NCCO,"N-palmitoylethanolamide, Stief",T6926
COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,42.0,0.0,,COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,methoctramine,M105
COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,27.0,0.0,,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CHLOROTRIANISENE,C7128
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,35.0,0.0,,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,bazedoxifene acetate; Bazedoxefene,A696565
CN1CCOC(c2ccccc2)c2ccccc2C1,19.0,0.0,,CN1CCOC(c2ccccc2)c2ccccc2C1,nefopam,5581985
COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1,31.0,0.0,,COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1,WAY-100635 maleate,3563483132
CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1,25.0,0.0,,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1,LOBELINE HYDROCHLORIDE,L4376
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,20.0,0.0,,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,,D3775
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,19.0,0.0,,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,,H038
CCCCC(CC)CN=C(N)N=C(N)NCCCCCCN=C(N)N=C(N)NCC(CC)CCCC,36.0,0.0,,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC,Alexidine (dihydrochloride); Alexidine dihydrochloride,HY-108547
Cc1ccc(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c2c1Oc1c(C)c(O)c(N)c(=C(O)N=C3C(=O)NC(C(C)C)C(=O)N4CCCC4C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC3C)c1=N2,90.0,0.0,,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,Actinomycin D,A0977
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,19.0,0.0,,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,,A7655
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,33.0,0.0,,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,Glybenclamide; Glyburide10238-21-8,110974192
Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,24.0,0.0,,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,"dapiprazole, ophthalmic",642801404
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,26.0,0.0,,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,ENROFLOXACIN,MFCD00792463
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,23.0,0.0,,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,Brinzolamide,SML0216
COc1cc([C@H]2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3O[C@@H]2CO)ccc1O,35.0,0.0,,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O,Silibinin,HY-13748
COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)C(=NC(=O)C(NOC)c3csc(N)n3)[C@H]2SC1,37.0,0.0,,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,CEFPODOXIME PROXETIL,K558
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,38.0,0.0,,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,saracatinib,HY-10234
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,23.0,0.0,,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,Benztropine,SML0837
C=C1C[C@H]2C3=CC(C)=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O,29.0,0.0,,C=C1C[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O,Melengestrol acetate,33998
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,17.0,0.0,,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,"2(1H)-Pyrimidinone, 4-amino-1-y-D-arabinofuranosyl",Z1511499171
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,22.0,0.0,,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,"4-(5H-dibenzo[a,d][7]annulen-5-ylidene)-1-methylpiperidine",240883953
COc1c(O)c(C)c(C=CCCCCCCCCO)c(O)c1OC,24.0,0.0,,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,IDEBENONE58186-27-9,ALBB-027258
Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,18.0,0.0,,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,SULFAMOXOLE,46866
CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,21.0,0.0,,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,Procaterol,MFCD00083485
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,21.0,0.0,,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,Zolmitriptan,KS-5072
C=CCNc1c(O)cc2c(O)c1C=C(C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)C=CC=C(C)C(=O)N2,42.0,0.0,,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,17-AAG (Tanespimycin),HY-10211
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,22.0,0.0,,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,tiapride,3545756193
NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,24.0,0.0,,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,L-THYROXINE,QA-1528
CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,20.0,0.0,,CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,Asenapine maleate,A7861
C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H]1CC[C@H]1C[C@@H]3C[C@@]12CC[C@]3(O)CO,24.0,0.0,,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H]1CC[C@H]1C[C@@H]3C[C@@]12CC[C@]3(O)CO,APHIDICOLIN,CC-101
CC(=O)NC(CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)O,25.0,0.0,,CC(=O)N[C@@H](CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)O,ACETYL-FARNESYL-CYSTEINE,63270
COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,36.0,0.0,,COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,GSK2126458,S2658
CC(C)C[C@H](CN)CC(=O)O,11.0,0.0,,CC(C)C[C@H](CN)CC(=O)O,"pregabalin CR, Intellipharmaceutics",Axon 1823
CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)C(O)C4O)c3n2)c1,28.0,0.0,,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)C(O)C4O)c3n2)c1,REGADENOSON,NR07283
Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,21.0,0.0,,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,Vortioxetine hydrobromide,HG-0011
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,17.0,0.0,,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,"4-amino-1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2-dihydro-1,3,5-triazin-2-one; 5-Azacytidine",249451814
Cn1cc(CNCC2CCN(c3ncc(C(O)=NO)cn3)CC2)c2ccccc21,29.0,0.0,,Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,Quisinostat,S1096
COc1ccc2c(c1)c(OC(C)C)c(C(N)=O)[s+]2[O-],19.0,0.0,,COc1ccc2c(c1)C(OC(C)C)=C(C(N)=O)S2=O,PD 144795,CBR-HVAC-11350
CCCc1c(OCCCCc2nn[nH]n2)ccc(C(C)=O)c1O,23.0,0.0,,CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O,Tomelukast,70710
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,23.0,0.0,,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,Clozapine,12524044
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,20.0,0.0,,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,SUMATRIPTAN SUCCINATE,OSSL_856836
C=CCn1c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2[nH]c(N)nc(=O)c21,24.0,0.0,,C=CCn1c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,Loxoribine,tlrl-lox
CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)c(OC)c1,30.0,0.0,,CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)c(OC)c1,Olvanil,3579500164
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,19.0,0.0,,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,BROMPHENIRAMINE MALEATE,308272763
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,36.0,0.0,,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,Bosutinib,BC644818
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,36.0,0.0,,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,Gallamine triethiodide; Gallamine triethiodide (Flaxedil),127645931
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,36.0,0.0,,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,Beclomethasone dipropionate,MFCD00135613
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,22.0,0.0,,CCCn1c(=O)c2nc(C3CCCC3)[nH]c2n(CCC)c1=O,CPX,3545733182
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,27.0,0.0,,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,Pro-Banthine; Pro-Banthine50-34-0,1070183406
CC(C)CC(=O)Nc1[nH]nc2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,26.0,0.0,,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,PHA-793887,S1487
Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,20.0,0.0,,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,"(2R,3R,4S,5R)-5-(6-amino-2-chloro-9H-purin-9-yl)-4-fluoro-2-(hydroxymethyl)oxolan-3-ol; Clofarabine",Z1551900487
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,17.0,0.0,,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,SULFAPYRIDINE,H460
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)C(C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,35.0,0.0,,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,Patupilone,HY-17029
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,32.0,0.0,,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,Tobramycin,T1255
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,39.0,0.0,,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,Doramapimod,HY-10320
COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO,34.0,0.0,,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO,AZD-8055,16978
O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1,27.0,0.0,,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1,Dexetimide,14051-33-3
CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@]2(O)C3=CC(C)C(=O)[C@@]3(O)CC(CO)=C[C@H]2[C@@H]2C(C)(C)[C@]12OC(C)=O,44.0,0.0,,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]12OC(C)=O,Phorbol 12-myristate 13-acetate,79346
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,23.0,0.0,,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,Lactulose,MFCD00151469
CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC,41.0,0.0,,CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC,,S2685
NC(=O)c1cccc(-c2cccc(OC(=O)NC3CCCCC3)c2)c1,25.0,0.0,,NC(=O)c1cccc(-c2cccc(OC(=O)NC3CCCCC3)c2)c1,URB597,U4133
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,11.0,0.0,,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,Orotic acid,EN300-16897
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,26.0,0.0,,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,Ofloxacin,110982176
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,23.0,0.0,,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,benzydamine flufenamate,MFCD00078957
Cc1ccc(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)O[C@@H]2C)c2c1Oc1c(C)c(O)c(N)c(=C(O)N=C3C(=O)NC(C(C)C)C(=O)N4CCCC4C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)O[C@@H]3C)c1=N2,90.0,0.0,,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,DACTINOMYCIN,A1410
CC(C)(C)NCC(O)c1ccccc1Cl,15.0,0.0,,CC(C)(C)NCC(O)c1ccccc1Cl,2-(tert-butylamino)-1-(2-chlorophenyl)ethanol; tulobuterol (patch),1280630433
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,24.0,0.0,,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,PHENOLPHTHALEIN,A17135
CCC1=CC(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCCC3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,56.0,0.0,,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,Immunomycin,L987
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,26.0,0.0,,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,"glafenine, Sopar",MFCD00079326
CCCCCN(CCCCC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,30.0,0.0,,CCCCCN(CCCCC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,Lorglumide sodium salt; Lorglumide,127646287
O[C@H]1[C@H](O)[C@@H](O)CN2CC[C@H](O)[C@H]12,13.0,0.0,,O[C@H]1[C@H](O)[C@@H](O)CN2CC[C@H](O)[C@H]12,CASTANOSPERMINE,MFCD00017555
CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,21.0,0.0,,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,Indoprofen,T0321
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,21.0,0.0,,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,69-09-0; Chlorpromazine; Chlorpromazine69-09-0,47515374
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,67.0,0.0,,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,ATRACURIUM BESYLATE,2251B
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,27.0,0.0,,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,,L9664
CN1[C@H]2C[C@H](OC(=O)C(CO)c3ccccc3)C[C@@H]1[C@@H](O)C2,22.0,0.0,,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@@H](O)C2,Anisodamine,SML0252
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,24.0,0.0,,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,ethyl icosapentate,E0853
CCN(CCCc1ccccc1)CCCc1ccccc1,21.0,0.0,,CCN(CCCc1ccccc1)CCCc1ccccc1,Alverine citrate,HY-B0500
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,28.0,0.0,,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,"Entinostat (MS-275, SNDX-275)",S1053
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,26.0,0.0,,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,ITOPRIDE HCl,MFCD00881710
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,36.0,0.0,,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,Alectinib hydrochloride,42015
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,16.0,0.0,,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,,AK114670
CC(C)OC(=O)Nc1ccc2[nH]c(-c3cscn3)nc2c1,21.0,0.0,,CC(C)OC(=O)Nc1ccc2[nH]c(-c3cscn3)nc2c1,Cambendazole,T3361
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,45.0,0.0,,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,Manidipine (Manyper),E1S54777
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,30.0,0.0,,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,fluvastatin93957-54-1,FF369111550
Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,37.0,0.0,,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,AMG-900,HY-13253
